date,id,text,time,latitude,longitude
2018-05-07,981051081089710097109115,on edg halema uma u crater kalaimoku advisor king make,00:43:31,19.41,-155.286
2018-05-07,1151111101059710297114111111113,thank god kilauea wait us leav explod 🌋 what,02:54:55,19.420557100000003,-155.2891501
2018-05-07,11410599104105101110111114116111110,pray big island 🙏 🔥 🤙 🏾 hawaii volcano volcanonationalpark the big,06:43:29,19.99806,-155.81602
2018-05-07,971001171101101055454,be safe you ’ thought bigisland hawaii kilauea waipio vall,15:55:18,20.1197,-155.593
2018-05-07,11610110810512211551,pic visit volcano nation park halemaumau crater,19:55:20,19.39923,-155.287
2018-05-07,98114105103101116116101110971099711697,😳 this resid leilani estat see counti offici,20:12:55,19.4735,-154.92
2018-05-07,111112116105109105115116105991181059810149,woman support awaken writer ’ workshop how to write your spiritu,21:35:19,19.65,-155.994
2018-05-08,1151009811497100121,look like ’ settl lava front waikoloa hawai,03:08:28,19.9431,-155.79
2018-05-08,10010111010511510110897105116105110101110,here pahoa communiti center updat leilani lava,03:59:03,19.500999999999998,-154.953
2018-05-08,1075211510510811897,some may heard last week hawaii kilauea volcano,04:09:42,19.6211,-155.042
2018-05-08,1099711611610599971085457,for pele ’ sake somebodi ’ save droid 🙁 🤖 🌋,05:38:48,19.64188,-155.99315
2018-05-08,100971101001211081211111105552,we said fair well home leilani estat hawaii sunday,08:16:26,19.4735,-154.92
2018-05-08,951071141051151041109710610511010097108,😱 🌋 abov one biggest activ volcano hawaii sit,18:02:04,19.64188,-155.99315
2018-05-08,97105107117100101101115104,pray woodi 😓 🙏 🏼 🙏 🏼 🙏 🏼 leilani hawaii kilauea,20:33:25,19.4735,-154.92
2018-05-09,106111104110101110100114105115115,got briefli serv red cross erupt shelter today here,04:20:35,19.500999999999998,-154.953
2018-05-09,10310111010110897109107105110,red road tree tunnel hawaii bigisland kalapana hawai,04:23:28,19.3542,-154.97899999999996
2018-05-09,1051081049710997989897115,visit kilauea volcano from air show activ,06:17:20,19.56483906,-155.96510866
2018-05-09,1031011189711010111897,island of hawai volcano updateoffici statement on current,14:00:11,19.49378056,-155.00968889
2018-05-09,10897115971141001051101019997110,just post photo hawaii volcano nation par,14:16:38,19.42918452,-155.25757285
2018-05-20,114111108111100106,i island lava java bistro amp grill lavajavahawaii kailua kona h,22:09:15,19.63532716,-155.99023643
2018-05-21,111109101101111104,スーパーのお酒コーナー行ったら 、 こんなに日本酒並んでた ！ kta super store hi nsomsjf,22:47:35,19.92784763,-155.7872416
2018-05-23,10111410511897108100111102102,i lava lava beach club kamuela h,02:34:30,19.91335475,-155.88807723
2018-05-23,1021111205248,man defend hawaii home volcano hit by flame lava bom,14:34:58,19.497503,-154.95081000000005
2018-05-24,11411199107121114111111111,drink fire rock konabrewingco lavern sport bar,21:51:19,19.634,-155.99
2018-05-25,9910011411295102115117,cdrp spent week hawaii work volcano crasar crasar lot good lesson learn proud r,01:55:48,19.47620833,-154.89601167
2018-05-25,10997114107110971079711510410510997,i middl road hi urcqvveq,21:52:31,20.066448,-155.42441399999996
2018-05-27,9711499116117114117115102108121101114,til abc store run supermarket waikoloa name island gourmet market,04:43:44,19.9135233,-155.88044240000005
